,Nairoviridae,Poxviridae,Rhabdoviridae,Pneumoviridae,Togaviridae,Nodaviridae,Reoviridae,Hepeviridae,Orthomyxoviridae,Anelloviridae,Hepadnaviridae,Adenoviridae,Polyomaviridae,Matonaviridae,Bornaviridae,Picobirnaviridae,Papillomaviridae,Peribunyaviridae,Astroviridae,Hantaviridae,Arteriviridae,Arenaviridae,Flaviviridae,Filoviridae,Herpesviridae,Paramyxoviridae,Birnaviridae,Parvoviridae,Phenuiviridae,Tobaniviridae,Picornaviridae,Coronaviridae,Retroviridae,Caliciviridae,Kolmioviridae
FGFR1_Pkinase__P11362_458_765,0.0,0.0,0.041224970553592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0649109792284865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAIAP2_SH3__Q9UQB8_374_437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0935828877005345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169902912621359,0.0,0.11662347278785601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC1D_Pkinase__P48730_1_294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427480916030532,0.0,0.0,0.63,0.0
ELOB_Elongin-B__Q15370_1_118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4487179487179485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLN1_PTB__Q9Y490_309_401,0.0,0.0,0.0,0.0,0.0149253731343283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071721311475409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335545722713864,0.0,0.0,0.0,0.0,0.0,0.0624071322436848,0.3230769230769228,0.0,0.0,0.0
Intersectin-1_SH3_3_Q15811_1002_1060,0.0,0.0,0.0,0.0445859872611465,0.0131826741996233,0.0,0.0,0.0,0.944606413994169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067437379576107,0.0,0.0360824742268041,0.0,0.0,0.0,0.0144329896907216,0.0622222222222222,0.0050468637346791,0.3199999999999998,0.0,0.0,0.0,0.0,0.2571428571428571,0.0491573033707865,0.0,0.07500000000000001,0.0
WHRN_PDZ_3_Q9P202_813_904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176767676767676,0.0,0.10727969348659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179948586118251,0.0,0.0,0.0,0.0,0.0,0.8596491228070169,0.0,0.0076754385964912,0.0,0.0
TNS4_SH2__Q8IZW8_439_566,0.0,0.0,0.0,0.0,0.061810154525386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218749999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLG2_PDZ_2_Q15700_189_283,0.0,0.11904761904761901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACBD3_GOLD__Q9H3P7_364_528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366492146596855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJP1_PDZ_3_Q07157_415_516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258207303578015,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.0107858243451463,0.194444444444444,0.0,0.0
RBM39_RRM-3__Q14498_419_530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0282258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34313725490196045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBX5_CHROMO-Shadow__P45973_109_173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176470588235292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1CC___P36873__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.975806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072164948453608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103473762010347,0.0153172866520787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330188679245283,0.0
PRKAR2A_RILA__P13861_1_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343980343980344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213089802130898,0.0220820189274446,0.0,0.0,0.0
ITCH_WW_1_Q96J02_324_362,0.0,0.1944444444444444,1.6466395112016292,0.0,0.0,0.0,0.7043121149897329,0.0,0.0,0.0,0.0,0.9760956175298804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142856,0.0,0.8054794520547943,0.6408624955814773,0.0724137931034482,0.0,0.5939393939393937,0.0,0.0,0.0,0.0821382007822685,0.137524557956778,0.208955223880597,0.0
MPDZ_PDZ_11_O75970_1722_1810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073068893528183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031710079275198,0.0,0.0
MK13_Pkinase-merged__O15264_1_352,0.0,0.0921052631578944,0.0327868852459016,0.0,0.0,0.0,0.0779944289693592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072538860103626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518326545723804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157303370786516,0.0,0.0
Intersectin-1_SH3_1_Q15811_740_806,0.0,0.0,0.0070993914807302,0.0,0.011864406779661,0.0,0.0,0.139442231075697,0.5178861788617886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772058823529411,0.0,0.0049417578538651,0.143835616438356,0.0,0.0,0.0,0.0,0.017632241813602,0.0,1.2328767123287672,0.0,0.0
SPTA1_SH3__P02549_977_1036,0.0,0.0,0.0,0.0,0.0570032573289902,0.0,0.0,0.6363636363636365,0.5128824476650564,0.0,0.0253623188405797,0.0132075471698113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1355633802816901,0.0,0.0098004900245012,0.13815789473684192,0.0,0.0,0.037037037037037,0.0,0.0684596577017114,0.0,1.3049713193116634,0.0,0.0
DMD_WW-EF__P11532_3055_3088,0.0,0.0,0.0483314154200226,0.0,0.0,0.0,0.1122994652406414,0.0,0.0,0.0,0.0,0.323907455012853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7487844408427871,0.108247422680412,0.0599571734475374,0.0,0.0,0.0,0.0,0.0,0.010703363914373,0.0,0.0,0.0
NEDD4L4_WW_WW4_Q96PU5_546_584,0.0,0.056451612903225604,1.1691973969631233,0.0,0.0,0.0,0.22950819672131118,0.0,0.0,0.0,0.0,0.2217194570135741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1029411764705882,0.0,0.8776119402985073,0.4777898158179845,0.0807692307692306,0.0,0.0,0.0,0.0,0.0,0.0,0.1169102296450938,0.0509090909090908,0.0
SA111_2-x-EF-hand__P31949_5_105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2079207920792076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTK2_Focal-AT__Q05397_891_1050,1.020833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315315315315312,0.0,0.0
HTATSF1_RRM_2_O43719_260_353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073068893528183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033227848101265806,0.0,0.49000000000000005,0.0
GIGYF1_GYF__O75420_448_540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0570264765784112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.090909090909092
TTK_TRP__P33981_55_210,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF1_Hormone-recep__Q13285_221_461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079455164585698,0.0,0.0
TERF1_Myb-like__P54274_371_439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039772727272727,0.0,0.0
SIPA1L3_PDZ__O60292_959_1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7824351297405188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAP1_WW_1_P46937_169_207,0.0,0.1971830985915492,1.5563524590163935,0.0,0.0,0.0,0.7130977130977126,0.0,0.0,0.0,0.0,1.679435483870967,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0736842105263158,0.0,0.879834254143646,0.6942968473255401,0.024390243902439,0.0,0.6163522012578616,0.0,0.0,0.0267857142857142,0.0,0.0968379446640316,0.0851063829787234,0.0
ARHGAP27_WW_1_Q6ZUM4_244_282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181347150259067,0.0,0.0,0.0,0.0,0.0716479017400204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18061186877994798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155210643015521,0.0,0.0
USP8_Rhodanese__P40818_174_317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOM1L2_VHS__Q6ZVM7_1_153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153005464480874,0.0,0.0,0.0,0.0,0.0073145245559038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTN1_EF_12_P12814_746_822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9153481012658227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487238979118328,0.0,0.0,0.0,0.0
CRK_SH3_1_P46108_124_198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467927631578947,0.0,0.0,0.0732217573221757,0.0,0.0,0.1076923076923077,0.0,0.039289055191768,0.0,0.0,0.0,1.1666666666666665,0.0406976744186046,0.0542635658914728,0.0099150141643059,0.0748663101604278,0.1007194244604316,0.0,0.0,0.0,0.0,0.0,0.0188425302826378,0.028169014084507,0.045016077170418,0.0
ITCH_WW_4_Q96J02_476_514,0.0,0.2110552763819094,1.240506329113924,0.0,0.0,0.0,0.6490066225165558,0.0,0.0,0.0,0.0,1.1517094017094016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9152298850574714,0.5434704830053667,0.1025641025641024,0.0,0.7480916030534346,0.0,0.0,0.0,0.0,0.113821138211382,0.0465116279069766,0.0
Intersectin-1_SH3_4_Q15811_1074_1138,0.614035087719298,0.0,0.0,0.1538461538461538,0.0150537634408602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2092675635276532,0.086687306501548,0.0,0.0,0.0
FNBP1_SH3__Q96RU3_555_611,0.0,0.1717791411042944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921985815602,0.0,0.0,0.0,0.0,0.0,0.0,0.20192307692307657,0.2313624678663234,0.0,0.0,0.7118644067796606,0.0,0.0,0.0204678362573099,0.010590015128593,0.0307017543859649,0.0,0.0
SIN3A_PAH__Q96ST3_295_383,0.0,0.0,0.0,0.0614035087719298,0.2295081967213114,0.0,0.0,0.0,0.103901611535199,0.0,0.0,0.0173267326732673,0.0,0.0,0.0,0.0,0.0140703517587939,0.0,0.0,0.0,0.0,0.0,0.0158371040723981,0.0,0.0205053094104723,0.8713692946058088,0.0,0.0,0.0,0.0,0.0,0.052316890881913,0.0,0.0,0.0
PATJ_PDZ_1_Q8NI35_113_229,0.0,0.0,0.0,0.0,0.09251101321585889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053511705685616,0.0155728587319242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WWP2_WW_WW4_O00308_436_480,0.0,0.11764705882352941,0.7563395810363834,0.0,0.0,0.0,0.2378640776699026,0.0406976744186046,0.0,0.0,0.0,0.22950819672131118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885496183206075,0.49818445896877206,0.0277227722772276,0.0,0.0,0.0,0.0,0.0,0.0,0.1039236479321314,0.0538461538461538,0.0
MK03_Pkinase__P27361_1_379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073221757322175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317820658342792,0.0,0.0
SNX27_PDZ__Q96L92_40_141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1154639175257732,0.0,0.0,0.0,0.0,0.5753424657534246,0.0,0.0,0.0103473762010347,0.0,0.0,0.0,0.0,0.0,0.0,0.0326086956521739,0.0,0.0,0.0
TERF1_TRF__P54274_58_268,0.0,0.0,0.0,0.0,0.0,0.0,0.113821138211382,0.0,0.0,0.0,0.0,0.21874999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23238657322021378,0.0303030303030302,0.0,0.0,0.0,0.0,0.0104166666666666,0.0,0.0,0.0,0.0
WWOX_WW_2_Q9NZC7_57_91,0.0,0.5544554455445544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037533512064343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259259259259258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUF_RNA-recognition-motif-domain__Q9UHX1_460_559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8865248226950357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPSB1_SPRY__Q96BD6_30_231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258620689655172,0.011744966442953,0.0025974025974025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELF2_RRM_3_O95319_416_508,0.0,1.3050847457627117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990566037735848,0.0,0.0,0.0,0.0,0.0275862068965517,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.025445292620865,0.1394422310756972,0.0,0.0,0.0,0.0,0.0,0.3047895500725688,0.0819148936170212,0.0544747081712062,0.0
PPP1CA_4-Layer-Sandwich-Purple-Acid-Phosphatase__P62136_1_300,0.0,0.0,0.007,0.1217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,2.55719557195572,0.0,0.0756756756756756,0.0,0.0,0.0,0.3276327632763276,0.0,0.0524344569288389,0.0,0.0,0.0,0.050179211469534,0.0093582887700534,0.0614682121531436,0.374581939799331,0.0,0.0,0.35195530726256974,0.0,0.0346534653465346,0.3923566878980892,0.081081081081081,0.1586402266288952,0.0
SCRIB_PDZ_1_Q14160_718_814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1012048192771084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5052631578947364,0.0,0.0,0.0,0.0
UBED2_UQ-con__P62837_1_147,0.0,0.0,0.0,0.5675675675675677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2AF_RRM_3_P26368_372_475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095628415300546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025993316004455997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AURKA_Pkinase-merged__O14965_125_391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2153846153846152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051948051948051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNR1_RRM-1__P09012_1_99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389899740066835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAM_SH3_1_Q92783_214_268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0136986301369864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLTC_Clathrin-propeller__Q00610_1_364,0.0,0.0,0.0,0.0,0.303687635574837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1084710743801652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RanBP2_PH-Ran-BP1__P49792_2901_3050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938337801608575,0.0,0.0,0.0,0.0,0.0145228215767634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09074074074074051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157480314,0.0,0.0
PATJ_PDZ_3_Q8NI35_359_469,0.0,0.2295081967213115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139720558882235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10447761194029831,0.015544041450777,0.0,0.0,0.0,0.0,0.0,0.0316742081447963,0.0,0.0078563411896745,0.0,0.0
SRRM1_PW1__Q8IYB3_27_134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8990825688073388,0.0,0.0,0.0147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHANK2_PDZ__Q9UPX8_239_346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2864450127877236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051928783382789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCBP2_KH_3_Q15366_285_359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126126126126126,0.0,0.0
ERBIN_PDZ__Q96RT1_1314_1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6640316205533592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEDD4L2_WW_WW2_Q96PU5_383_421,0.0,0.10824742268041229,0.7835820895522381,0.0,0.0,0.0,0.6636568848758465,0.0,0.0,0.0,0.0,0.748908296943231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921052631578946,0.0,0.8571428571428568,0.5102333931777376,0.0783582089552238,0.0,0.0,0.0,0.0,0.0093833780160857,0.0968188105117565,0.1149897330595482,0.0481099656357388,0.0
MOSP3_MSP_1_O75425_29_146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021021021021021,0.0,0.0,0.0663507109004738,0.0
RAN1_PH__P43487_39_170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7135922330097084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARDBP_RRM_12_Q13148_96_269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2530120481927709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4334365325077396,0.0,0.0,0.0
HSP90AA1_NR3C1-interacting_1_P07900_9_236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030042918454935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40579710144927483,0.0,0.0,0.0308370044052863,0.0,0.0,0.0,0.0,0.0105421686746987,0.0,0.0,0.0,0.0
EIF4E_eIF4E__P06730_1_217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687960687960688,0.0,0.0129821958456973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCNF_Hormone-recep__Q15406_216_480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073145245559038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634920634920632,0.0,0.0
VCP_AAA__P55072_473_648,0.0,0.0,0.0,0.0,0.6461538461538463,0.0,0.0,0.0,0.003010752688172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOMER3_EVH1__Q9NSC5_1_118,0.0,0.0,0.0080091533180778,0.0,0.0,0.0,0.0,0.0,0.0,0.2058823529411763,0.0,0.0177664974619289,0.0,0.0,0.0,0.0,0.0213197969543147,0.0,0.0,0.0,0.0,0.0,0.0,0.0562700964630225,0.0128629180448364,0.0,0.0,0.0,0.0,0.7924528301886792,0.0102639296187683,0.0106221547799696,0.3384615384615384,0.0,0.0
GABARAPL1_ATG8__Q9H0R8_2_115,0.0,0.0,0.0529157667386609,0.0,0.0396226415094339,0.0,0.0812064965197215,0.0,0.0554166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.377049180327869,0.0,0.5803108808290156,0.0,0.0472972972972973,0.0,0.0144628099173553,0.0,0.0176703930760908,0.0,0.0,0.0,0.0,0.0,0.0572207084468664,0.0196905766526018,0.0,0.0,0.0
SYNJ2BP_PDZ__P57105_6_103,0.0,0.0,0.022875816993464,0.0472972972972973,0.0268199233716475,0.0,0.0496453900709219,0.0382513661202185,0.140468227424749,0.0,0.0152173913043478,0.0,0.0,0.0,0.0,0.0,0.0340136054421768,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0177215189873417,0.0,0.0,0.0,0.0,0.0,1.349862258953168,0.0,0.0146750524109014,0.25830258302583,0.0
MPDZ_PDZ_2_O75970_246_342,0.0,0.094276094276094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103934669636228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
